Unique ID;Player;Club;Best Pos;Age;Transfer Value;Preferred Foot;Appearances;Minutes;Goals;xG;Shots;ShT;Conv %;Goals per 90 minutes;xG/90;Drb/90
2000203596;Paulina Dudek;Man Utd;D (C);29;€375K - €600K;Left-Footed;9;754;1;0.71;5;1;20%;0.1;0.1;0.1
2000248666;Emma Færge;Fiorentina;WB (R);26;€220K - €325K;Right-Footed;31;2780;2;1.84;23;8;9%;0.1;0.1;0.5
2000215614;Lena Petermann;SV Werder Bremen;ST (C);33;€0;Right-Footed;0 (6);106;0;0.78;3;1;0%;0.0;0.7;0.0
2000237249;Karen Holmgaard;BK Häcken FF;DM;28;€50K - €85K;Right-Footed;7 (4);657;3;1.01;10;6;30%;0.4;0.1;0.0
2000105632;Ruby Mace;Everton;DM;23;€550K - €800K;Right-Footed;17 (11);1567;0;0.52;12;1;0%;0.0;0.0;0.2
2000205628;Diana Gomes;Aston Villa;D (C);28;€8K - €75K;Right-Footed;2 (1);229;0;0;0;0;0%;0.0;0.0;0.0
2000453348;Macey Hodge;Racing Louisville;DM;26;€450K - €700K;Right-Footed;13;972;0;0.56;7;1;0%;0.0;0.1;0.3
2000211286;CJ Bott;Wellington Phoenix;D (R);32;€4.5K - €40K;Right-Footed;17;1530;2;1.32;9;3;22%;0.1;0.1;0.1
2000209406;Lisann Kaut;Eintracht Frankfurt;D (L);26;€425K - €650K;Left-Footed;41;3453;1;0.72;7;1;14%;0.0;0.0;0.5
2000223843;Emilie Joramo;Aston Villa;M (C);25;€400K - €500K;Right-Footed;32;2725;0;1.09;17;2;0%;0.0;0.0;0.0
2000319532;Caroline Pleidrup;Liverpool;D (C);26;€150K - €220K;Left-Footed;4 (9);581;0;0.13;3;0;0%;0.0;0.0;0.0
2000209420;Tine De Caigny;Casciavit;DM;29;€12K - €100K;Right-Footed;13 (18);1790;0;1.26;10;2;0%;0.0;0.1;0.2
2000232535;Hana Takahashi;Urawa Reds;D (C);27;€210K - €275K;Right-Footed;29 (1);2447;0;2.34;28;3;0%;0.0;0.1;0.1
2000204478;Alyssa Malonson;Orlando Pride;D (L);28;€12K - €110K;Left-Footed;4 (6);450;0;0;0;0;0%;0.0;0.0;0.8
2000178423;Emma Snerle;Fiorentina;M (C);26;€22K - €110K;Right-Footed;30;2279;2;2.69;15;4;13%;0.1;0.1;0.0
2000306124;Alexia Apostolakis;Aston Villa;DM;21;€8K - €70K;Right-Footed;0 (5);121;0;0;0;0;0%;0.0;0.0;0.0
2000224206;Guro Bergsvand;VfL Wolfsburg;D (C);33;€0 - €10K;Right-Footed Only;1 (1);129;0;0.18;1;1;0%;0.0;0.1;0.0
2000149433;Bryleeh Henry;Melbourne City;ST (C);24;€45K - €80K;Right-Footed Only;26 (1);2061;13;8.04;72;39;18%;0.6;0.4;0.5
2000328889;Savy King;Seattle Reign;D (L);22;€1.3M - €1.5M;Right-Footed;2;180;0;0;0;0;0%;0.0;0.0;0.0
2000168047;Andrea Pereira;Paris SG;D (R);33;€10K - €50K;Right-Footed;4 (18);1070;0;0;0;0;0%;0.0;0.0;0.2
2000453420;Hannah Bebar;Bay FC;M (C);25;€6K - €50K;Right-Footed;3 (10);474;2;1.16;10;5;20%;0.4;0.2;0.0
2000458872;Sarah Weber;Racing Louisville;ST (C);24;€475K - €750K;Right-Footed;14;1154;4;2.67;27;13;15%;0.3;0.2;0.6
2000204471;Cosette Morché;Hammarby IF;GK;29;€20K - €100K;Right-Footed Only;13;1147;0;0;0;0;0%;0.0;0.0;0.0
2000276131;Giada Greggi;Roma;M (C);27;€200K - €250K;Right-Footed;33;2879;3;2.18;30;15;10%;0.1;0.1;0.0
2000453350;Riley Tiernan;Angel City FC;ST (C);24;€500K - €750K;Right-Footed;13 (1);1062;7;4.41;43;21;16%;0.6;0.4;0.4
2000383064;Noemi Ivelj;Eintracht Frankfurt;M (C);20;€300K - €450K;Right-Footed;10 (6);747;1;0.09;2;2;50%;0.1;0.0;0.0
2000529674;Eun-uk Jeong;Crystal Palace;DM;26;€26K - €220K;Right-Footed;3 (12);305;0;0.17;1;0;0%;0.0;0.1;0.0
2000290558;Linda Sembrant;AIK;D (C);40;€0 - €10K;Right-Footed;10;812;1;0.77;5;1;20%;0.1;0.1;0.0
2000192365;Izzy Rodriguez;KC Current;D (L);28;€550K - €650K;Left-Footed;16;1317;0;0.01;1;0;0%;0.0;0.0;1.0
2000437951;Zara Chavoshi;Orlando Pride;D (R);24;€18K - €85K;Right-Footed;7 (3);784;0;0;0;0;0%;0.0;0.0;0.3
2000236387;Dominika Grabowska;TSG Hoffenheim;AM (L);28;€250K - €325K;Left-Footed;23;1902;5;6.43;50;27;10%;0.2;0.3;2.4
2000231107;Annabel Schasching;1. FC Köln;DM;24;€210K;Right-Footed;12;1067;0;0.92;10;4;0%;0.0;0.1;0.1
2000172873;Sofie Bredgaard;Fiorentina;AM (C);25;€325K - €400K;Left-Footed;28;2242;4;4.81;50;21;8%;0.2;0.2;3.6
2000232613;Kinga Szemik;West Ham;GK;29;€200K - €220K;Right-Footed;21;1890;0;0;0;0;0%;0.0;0.0;0.0
2000170146;Nerea Nevado;Gotham FC;WB (L);26;€325K - €475K;Left-Footed;0 (10);260;0;0;0;0;0%;0.0;0.0;1.7
2000168901;Ellen Wangerheim;Man Utd;ST (C);22;€16K;Right-Footed;0 (13);248;1;0.81;10;4;10%;0.4;0.3;2.5
2000458739;Pietra Tordin;Bay FC;ST (C);23;€180K - €230K;Right-Footed;7 (1);565;2;1.53;13;7;15%;0.3;0.2;0.8
2000235557;Shana Chossenotte;FC Fleury 91;AM (R);22;€325K - €375K;Right-Footed;23 (3);1677;4;2.78;33;12;12%;0.2;0.1;3.6
2000170833;Sanni Franssi;London City;ST (C);32;€20K - €35K;Right-Footed;31 (1);2457;13;7.91;87;36;15%;0.5;0.3;0.7
2000170744;Ángela Sosa;Madrid FC;M (C);34;€0 - €6K;Right-Footed;7 (6);655;0;1.32;10;3;0%;0.0;0.2;1.5
2000315886;Paulina Nyström;OM;ST (C);26;€7K - €65K;Right-Footed Only;2 (11);622;2;3.42;25;13;8%;0.3;0.5;1.4
2000165211;Winonah Heatley;Roma;D (C);25;€190K - €240K;Left-Footed;29 (2);2568;0;0.71;7;2;0%;0.0;0.0;0.0
2000171517;Guðrún Arnardóttir;Hammarby IF;D (C);31;Not for Sale;Right-Footed;12;1105;0;0.68;7;3;0%;0.0;0.1;0.0
2000342492;Makenna Morris;Racing Louisville;WB (R);25;€350K - €550K;Right-Footed;5 (2);390;0;0.1;3;2;0%;0.0;0.0;0.7
2000211409;Heather Payne;Birmingham City;WB (R);27;€190K - €220K;Right-Footed;26 (1);2078;3;1.38;11;3;27%;0.1;0.1;1.5
2000319683;Kassandra Missipo;Sassuolo;DM;29;€130K - €160K;Right-Footed;25;2157;0;0.58;4;2;0%;0.0;0.0;0.0
2000236516;Jelena Karličić;ASSE;D (L);24;€170K - €250K;Right-Footed;2 (11);334;2;0.35;6;2;33%;0.5;0.1;1.9
2000122279;Jamie Finn;Sunderland;DM;29;€130K - €160K;Right-Footed;23;1851;1;1.45;17;3;6%;0.0;0.1;0.2
2000529363;Solai Washington;Orlando Pride;AM (C);21;€275K - €350K;Right-Footed;0 (1);8;0;0;0;0;0%;0.0;0.0;0.0
2000302852;Vilma Koivisto;Eintracht Frankfurt;DM;24;€250K - €375K;Right-Footed;15 (1);1221;0;0.76;5;1;0%;0.0;0.1;0.1
2000335734;Shinomi Koyama;NC Courage;AM (C);22;€220K - €325K;Left-Footed;1 (9);290;1;1.89;9;2;11%;0.3;0.6;0.0
2000340787;Summer Yates;Orlando Pride;AM (C);26;€650K - €800K;Right-Footed;14;1061;1;3.01;24;5;4%;0.1;0.3;3.1
2000270503;Emma Petrović;Roma;D (C);24;€120K - €140K;Right-Footed;8 (1);726;0;0.64;4;2;0%;0.0;0.1;0.0
2000152446;Courtney Nevin;Malmö FF;D (L);25;€18K - €150K;Left-Footed;17;1368;0;0.14;2;1;0%;0.0;0.0;0.3
2000347154;Oona Siren;West Ham;DM;26;€120K - €140K;Right-Footed;27 (2);2336;3;2.74;24;9;13%;0.1;0.1;0.0
2000436129;Karlie Lema;Bay FC;AM (R);23;€140K - €170K;Right-Footed;0 (4);82;1;0.23;3;2;33%;1.1;0.3;0.0
2000168042;Jana Fernández;London City;D (R);25;€475K - €700K;Right-Footed;34;2997;0;0.86;4;1;0%;0.0;0.0;0.4
2000226354;Anna Jøsendal;Liverpool;AM (L);26;€500K - €750K;Left-Footed Only;28;2415;7;8.2;77;24;9%;0.3;0.3;3.2
2000168621;Eva Nyström;West Ham;D (R);27;€190K - €210K;Right-Footed Only;24 (2);2049;0;0.28;5;0;0%;0.0;0.0;0.0
2000215559;Vanessa Fudalla;Bayer Leverkusen;AM (C);25;€400K - €500K;Left-Footed;26;1661;11;7.41;69;29;16%;0.6;0.4;1.7
2000190190;Smilla Holmberg;Arsenal;WB (R);20;€375K - €550K;Right-Footed;1 (4);122;1;0.34;2;1;50%;0.7;0.3;0.7
2000109437;Anna Anvegård;BK Häcken FF;AM (C);30;€140K - €170K;Right-Footed;12;971;2;1.75;23;12;9%;0.2;0.2;0.0
2000453426;Manaka Hayashi;Chicago Stars;M (C);22;€250K - €375K;Right-Footed;0 (4);33;0;0;0;0;0%;0.0;0.0;0.0
2000210828;Ena Mahmutovic;FC Bayern München;GK;23;€500K - €750K;Right-Footed;39;3482;0;0;0;0;0%;0.0;0.0;0.0
2000170673;Tatiana Pinto;INAC Kobe Leonessa;DM;33;€0;Right-Footed;23;1696;6;3.93;30;12;20%;0.3;0.2;0.0
2000315887;Sara Cetinja;NC Courage;GK;27;€150K - €190K;Right-Footed;14;1260;0;0;0;0;0%;0.0;0.0;0.0
2000202441;Amber Wisner;NC Courage;DM;36;€12K - €20K;Right-Footed;0 (1);35;0;0;0;0;0%;0.0;0.0;0.0
2000224111;Thea Bjelde;KC Current;D (R);26;€325K - €400K;Right-Footed;0 (8);218;0;0.41;3;1;0%;0.0;0.2;0.0
2000246828;Sabrina D'Angelo;Aston Villa;GK;34;€22K;Left-Footed;4 (2);491;0;0;0;0;0%;0.0;0.0;0.0
2000236528;Julie Thibaud;Leicester;D (C);29;€0 - €10K;Right-Footed;30;2518;0;0.27;5;0;0%;0.0;0.0;0.0
2000121177;Hanna Bennison;R. Madrid;M (C);24;€230K;Right-Footed;10 (31);1397;3;3.29;22;7;14%;0.2;0.2;0.0
2000241698;Clarisse Le Bihan;Celesti;AM (C);32;€24K - €200K;Right-Footed;25 (1);2061;7;5.32;70;30;10%;0.3;0.2;3.0
2000209516;Janina Leitzig;Leicester;GK;28;€210K - €300K;Right-Footed;30;2700;0;0;0;0;0%;0.0;0.0;0.0
2000470535;Josefine Hasbo;Boston Legacy;M (C);25;€20K;Right-Footed;2 (11);394;0;0;0;0;0%;0.0;0.0;0.0
2000271881;Marie-Yasmine Alidou;Paris FC;AM (C);32;€325K;Right-Footed;12 (18);1370;2;3.82;42;14;5%;0.1;0.3;1.2
2000276142;Chiara Beccari;Juventus;AM (R);22;€375K - €550K;Right-Footed;33;2748;10;9.4;76;36;13%;0.3;0.3;3.7
2000458569;Chiamaka Okwuchukwu;Como;ST (C);21;€90K - €160K;Right-Footed;3 (18);681;2;2.09;21;10;10%;0.3;0.3;0.5
2000270496;Hlín Eiríksdóttir;Leicester;ST (C);26;€475K - €700K;Right-Footed;29;2158;8;10.39;82;42;10%;0.3;0.4;0.7
2000232540;Rion Ishikawa;Everton;D (C);23;€350K - €550K;Right-Footed;28;2455;1;0.74;7;1;14%;0.0;0.0;0.0
2000144885;Yana Daniëls;Montpellier;AM (L);35;€0;Right-Footed;5 (7);502;1;0.47;6;1;17%;0.2;0.1;2.9
2000202346;Michelle Alozie;Chicago Stars;AM (R);30;€550K - €800K;Right-Footed;14;1259;3;5.8;35;10;9%;0.2;0.4;4.0
2000206271;Laia Ballesté;San Diego Wave FC;D (R);28;€300K - €375K;Right-Footed;11 (1);943;1;1.13;13;2;8%;0.1;0.1;0.5
2000272166;Jòhanna Fossdalsá;Denver Summit;DM;21;€600K - €950K;Left-Footed;13;1062;0;0.88;8;1;0%;0.0;0.1;0.0
2000204399;Ryan Williams;Angel City FC;D (R);31;€160K - €200K;Right-Footed;0 (1);29;0;0;0;0;0%;0.0;0.0;0.0
2000292927;Isabel Gomez;Eintracht Frankfurt;DM;24;€240K - €300K;Right-Footed;7 (27);1211;2;1.89;17;5;12%;0.1;0.1;0.1
2000436130;Mia Justus;Real San Sebastián;GK;24;€5K - €40K;Right-Footed;32;2880;0;0;0;0;0%;0.0;0.0;0.0
2000209437;Lisanne Gräwe;Eintracht Frankfurt;DM;24;€700K - €800K;Right-Footed;39;3059;2;5.06;53;14;4%;0.1;0.1;0.1
2000128665;Khiara Keating;Man City;GK;22;€1.1M - €1.4M;Right-Footed Only;2;180;0;0;0;0;0%;0.0;0.0;0.0
2000328892;Maycee Bell;Boston Legacy;D (C);26;€275K - €425K;Right-Footed;6 (4);718;0;0.8;4;0;0%;0.0;0.1;0.3
2000340785;Brianna Martinez;Boston Legacy;D (R);27;€150K - €170K;Right-Footed;14;1260;0;0.08;1;0;0%;0.0;0.0;3.0
2000246404;Olivia Wingate;NC Courage;AM (L);27;€14K;Right-Footed;0 (6);102;0;0.39;4;2;0%;0.0;0.3;0.9
2000211511;Théa Gréboval;Paris FC;D (C);30;€700K - €900K;Left-Footed;32 (1);2745;0;1.16;12;2;0%;0.0;0.0;0.0
2000157222;Emma Kullberg;Juventus;D (L);35;€0;Right-Footed;4 (2);390;0;0.07;1;0;0%;0.0;0.0;0.7
2000157037;Michelle Heyman;Canberra United;ST (C);38;€6K - €14K;Right-Footed;18 (1);1268;8;4.63;51;25;16%;0.6;0.3;0.8
2000129621;Laura Blindkilde Brown;Everton;M (C);23;€475K - €550K;Right-Footed;2 (9);337;0;1.27;13;2;0%;0.0;0.3;0.5
2000168889;Maite Oroz;Spurs;M (C);29;€350K - €425K;Right-Footed;3;270;0;1.01;9;2;0%;0.0;0.3;2.0
2000273699;Kameron Simmonds;Utah Royals;D (R);23;€120K - €150K;Right-Footed;1 (8);333;0;0.38;3;2;0%;0.0;0.1;0.0
2000108551;Danielle Turner;Melbourne City;D (C);35;€500 - €3.5K;Left-Footed;32;2816;1;1.03;10;0;10%;0.0;0.0;0.7
2000209412;Paulina Krumbiegel;Man City;D (R);26;€230K - €350K;Right-Footed;6 (4);612;0;0.69;2;0;0%;0.0;0.1;0.0
2000248566;Lindsey Thomas;Blu-neri;AM (R);32;€18K;Right-Footed;15;1142;0;0;0;0;0%;0.0;0.0;3.5
2000209602;Pia-Sophie Wolter;Eintracht Frankfurt;D (R);29;€250K - €375K;Right-Footed;38;3216;1;1.47;10;1;10%;0.0;0.0;0.5
2000317602;Andreia Faria;Casciavit;M (C);27;€12K - €110K;Right-Footed;12 (18);1341;0;0.34;3;0;0%;0.0;0.0;0.1
2000143517;Courtney Petersen;Hammarby IF;D (L);29;€30K - €55K;Left-Footed;0 (1);7;0;0;0;0;0%;0.0;0.0;0.0
2000236530;Andréa Lardez;HB Køge;M (C);33;€0;Right-Footed;15 (15);1842;1;1.33;14;2;7%;0.0;0.1;0.2
2000496012;Clare Gagne;San Diego Wave FC;GK;25;€5K - €45K;Right-Footed;14;1260;0;0;0;0;0%;0.0;0.0;0.0
2000208710;Weronika Zawistowska;1. FC Köln;AM (L);27;€110K - €170K;Right-Footed;23;1684;6;3.14;28;12;21%;0.3;0.2;4.2
2000110642;Sophie Baggaley;London City;GK;30;€26K - €150K;Right-Footed;7;630;0;0;0;0;0%;0.0;0.0;0.0
2000203580;Andrea Stašková;Roma;ST (C);27;€6K - €55K;Right-Footed;2 (13);429;3;0.89;14;6;21%;0.6;0.2;0.2
2000204794;Kaleigh Riehl;Everton;D (C);30;€130K - €190K;Right-Footed;10 (3);940;0;0.25;3;1;0%;0.0;0.0;0.0
2000236537;Mylène Chavas;Paris FC;GK;29;€240K - €300K;Left-Footed;29;2610;0;0;0;0;0%;0.0;0.0;0.0
2000192398;Dani Weatherholt;NC Courage;DM;33;€1K;Right-Footed;0 (1);18;0;0.04;1;0;0%;0.0;0.0;0.0
2000202326;Allysha Chapman;Reims;D (L);38;€2.5K;Left-Footed;1 (6);170;0;0;0;0;0%;0.0;0.0;1.6
2000168321;Elin Rubensson;BK Häcken FF;DM;34;€14K - €26K;Right-Footed Only;13;908;0;0.48;4;2;0%;0.0;0.0;0.0
2000316664;Elisabetta Oliviero;Spurs;D (R);29;€300K - €425K;Right-Footed;27;2430;0;0.54;8;2;0%;0.0;0.0;0.6
2000235554;Kessya Bussy;VfL Wolfsburg;AM (R);25;€475K - €700K;Right-Footed;8 (24);1260;8;5.16;54;22;15%;0.6;0.4;2.9
2000209343;Katharina Piljić;Bayer Leverkusen;DM;23;€450K - €550K;Right-Footed;22;1773;1;1.46;16;4;6%;0.1;0.1;0.2
2000224212;Tameka Yallop;Brisbane Roar;M (C);35;€0 - €12K;Right-Footed;18;1516;3;4.09;38;20;8%;0.2;0.2;0.2
2000114324;Anna Leat;Newcastle Jets;GK;25;€0 - €4.5K;Right-Footed;12;1078;0;0;0;0;0%;0.0;0.0;0.0
2000210896;Lina Hurtig;Casciavit;ST (C);31;€7K - €65K;Right-Footed;1 (14);476;3;2.38;22;12;14%;0.6;0.5;0.2
2000346981;Antonie Stárová;Aston Villa;DM;28;€45K - €80K;Right-Footed;2 (3);152;0;0.09;3;0;0%;0.0;0.1;0.0
2000343259;Gabriela Grzywińska;Chicago Stars;DM;31;€190K - €230K;Right-Footed;14;1178;0;0.51;5;0;0%;0.0;0.0;0.1
2000227027;Marisa Olislagers;KC Current;M (L);26;€200K - €250K;Left-Footed;0 (9);234;0;0.45;4;0;0%;0.0;0.2;0.0
2000340408;Jyllissa Harris;Hammarby IF;D (C);27;€8K - €65K;Left-Footed;2;180;0;0.23;2;0;0%;0.0;0.1;0.0
2000528646;Faith Webber;Boston Legacy;ST (C);24;€240K - €350K;Right-Footed;0 (7);138;0;0.79;6;3;0%;0.0;0.5;0.0
2000351727;Jereko;Bristol City;M (C);29;€7K - €35K;Right-Footed;4 (7);490;1;0.88;8;4;13%;0.2;0.2;0.0
2000204729;Kelli Hubly;Bay FC;D (C);32;€160K - €190K;Right-Footed;13;1092;0;0.86;7;1;0%;0.0;0.1;0.0
2000143514;Marisa DiGrande;Racing Louisville;DM;30;€400K - €600K;Right-Footed;14;1201;0;0.55;9;1;0%;0.0;0.0;0.4
2000458567;Mary Long;KC Current;ST (C);20;€250K - €325K;Right-Footed;0 (1);51;0;0;0;0;0%;0.0;0.0;0.0
2000396400;Lourdes Bosch;Denver Summit;AM (R);25;€110K - €170K;Left-Footed Only;0 (4);52;0;0.06;3;0;0%;0.0;0.0;0.0
2000241375;Dejana Stefanović;Valencia;M (C);29;€130K - €170K;Right-Footed;6 (1);516;0;0.34;5;2;0%;0.0;0.1;0.0
2000170130;Madelen Janogy;Fiorentina;ST (C);31;€110K - €170K;Right-Footed;27 (3);1923;9;6.79;63;31;14%;0.4;0.3;0.9
2000458876;Brooklyn Courtnall;Bay FC;D (C);24;€140K - €210K;Right-Footed;0 (6);301;0;0.4;3;0;0%;0.0;0.1;0.0
2000528643;Natalie Means;Denver Summit;D (L);23;€7K - €35K;Left-Footed;0 (5);162;0;0;0;0;0%;0.0;0.0;1.7
2000170142;Osinachi Ohale;Denver Summit;D (R);35;€0 - €18K;Right-Footed;7 (2);624;0;0.14;1;0;0%;0.0;0.0;1.0
2000369683;Toko Koga;Spurs;D (C);21;€350K - €450K;Right-Footed;0 (1);18;0;0;0;0;0%;0.0;0.0;0.0
2000256912;Saori Takarada;Cerezo Osaka Yanmar;DM;27;€0 - €14K;Right-Footed;22 (3);1914;4;3.78;25;8;16%;0.2;0.2;0.1
2000265427;Jermaine Seoposenwe;Portland Thorns;AM (C);33;€6K - €30K;Right-Footed;0 (13);389;1;0.48;5;2;20%;0.2;0.1;2.8
2000108498;Katie Robinson;Bristol City;M (R);24;€200K - €275K;Right-Footed Only;7 (13);815;2;2.22;27;8;7%;0.2;0.2;3.5
2000250930;Kirsty MacLean;Liverpool;DM;22;€425K - €600K;Right-Footed;0 (7);91;0;0.04;2;0;0%;0.0;0.0;0.0
2000349158;Valesca Ampoorter;TSG Hoffenheim;M (C);23;€350K - €550K;Right-Footed;12 (12);1485;2;2.08;15;3;13%;0.1;0.1;0.2
2000204394;Kiki Pickett;Portland Thorns;D (R);28;€475K - €700K;Right-Footed;0 (6);136;0;0;0;0;0%;0.0;0.0;1.3
2000170672;Leire Baños;A. Bilbao;DM;30;€7K - €65K;Right-Footed;28;2250;3;1.83;23;7;13%;0.1;0.1;0.4
2000209444;Sylwia Matysik;1. FC Köln;D (R);30;€16K - €140K;Right-Footed;27;2133;1;3.27;19;5;5%;0.0;0.1;0.4
2000276140;Benedetta Glionna;Blu-neri;AM (R);27;€12K - €100K;Right-Footed;1 (22);591;0;0.08;2;0;0%;0.0;0.0;1.7
2000352049;Viktoriia Radionova;OM;AM (L);21;€475K - €600K;Left-Footed;24;1879;5;3.98;31;9;16%;0.2;0.2;4.7
2000170050;Maite Zubieta;A. Bilbao;DM;23;€500K - €800K;Right-Footed;19 (9);1888;2;4.71;36;8;6%;0.1;0.2;0.1
2000253411;Barbara Olivieri;Boston Legacy;AM (C);25;€60K;Right-Footed;3 (4);283;1;0.87;8;2;13%;0.3;0.3;0.0
2000170033;Ainhoa Moraza;Real San Sebastián;D (L);31;Not for Sale;Right-Footed;28;2483;0;0.82;3;0;0%;0.0;0.0;0.5
2000224753;Féli Delacauw;TSG Hoffenheim;AM (C);25;€375K - €450K;Right-Footed;12 (4);972;1;3.78;20;8;5%;0.1;0.3;1.8
2000209372;Sara Doorsoun;Eintracht Frankfurt;D (C);35;€6K - €55K;Right-Footed;40;3582;1;1.96;19;4;5%;0.0;0.0;0.1
2000315882;Martina Rosucci;Juventus;DM;35;€0;Right-Footed;3 (23);812;1;0.42;3;1;33%;0.1;0.0;0.1
2000204475;Madison Hammond;Houston Dash;DM;29;€4.5K - €24K;Right-Footed;2 (10);580;0;0.58;5;0;0%;0.0;0.1;0.2
2000204413;Brianna Pinto;Chicago Stars;M (C);27;€170K - €210K;Right-Footed;0 (12);109;0;0;0;0;0%;0.0;0.0;0.0
2000109097;Lucy Staniforth;Aston Villa;DM;34;€0;Right-Footed Only;0 (8);140;0;0.27;2;0;0%;0.0;0.2;0.6
2000375127;Naina Inauen;Brighton;DM;26;€200K - €250K;Right-Footed;29;2118;0;0.28;2;0;0%;0.0;0.0;0.1
2000201886;Danielle Colaprico;Houston Dash;M (C);34;€14K - €120K;Right-Footed;2 (6);334;0;0;0;0;0%;0.0;0.0;0.0
2000203601;Estelle Cascarino;Juventus;D (L);30;€180K - €210K;Left-Footed;27 (1);2460;0;0.84;5;1;0%;0.0;0.0;0.1
2000470133;Sally Menti;Seattle Reign;M (C);25;€120K - €150K;Right-Footed;0 (2);25;0;0;0;0;0%;0.0;0.0;0.0
2000333029;Elexa Bahr;Houston Dash;AM (L);29;€150K - €180K;Right-Footed;0 (10);206;0;0.82;7;1;0%;0.0;0.4;3.1
2000236386;Ewelina Kamczyk;Casciavit;AM (C);31;€130K - €190K;Right-Footed;25;2078;9;5.08;50;19;18%;0.4;0.2;1.0
2000236518;Amanda Gutierres;Boston Legacy;ST (C);26;€700K;Right-Footed;14;1036;4;5.51;46;26;9%;0.3;0.5;1.0
2000302853;My Cato;Crystal Palace;M (C);25;€400K;Right-Footed;24;1855;1;1.21;9;3;11%;0.0;0.1;0.0
2000374740;Veerle Buurman;Chelsea;D (C);21;€275K - €400K;Left-Footed;2;180;0;0;0;0;0%;0.0;0.0;0.0
2000311558;Peta Trimis;Roma;AM (R);21;€500K - €750K;Right-Footed;15 (17);1304;3;3.05;31;14;10%;0.2;0.2;3.2
2000208735;Celina Degen;1. FC Köln;DM;26;€325K - €400K;Right-Footed;26;2155;0;1.07;11;1;0%;0.0;0.0;0.1
2000340398;Cristina Roque;Valencia;GK;25;€12K - €110K;Right-Footed;12;1080;0;0;0;0;0%;0.0;0.0;0.0
2000143904;Naomi Layzell;Man City;D (R);23;€8K - €75K;Right-Footed;37;2824;0;0.11;1;0;0%;0.0;0.0;0.1
2000170040;Ane Elexpuru;A. Bilbao;WB (R);24;€750K - €1.2M;Right-Footed;26 (1);2184;1;0;3;2;33%;0.0;0.0;0.8
2000201892;Sarah Luebbert;Washington Spirit;AM (R);29;€190K - €275K;Right-Footed;0 (8);328;1;1.01;6;1;17%;0.3;0.3;3.6
2000208790;Lisa Kolb;SC Freiburg;AM (R);26;€300K - €425K;Right-Footed;25;1803;1;1.78;27;8;4%;0.0;0.1;3.1
2000204501;Haley Bugeja;Blu-neri;ST (C);23;€375K - €450K;Right-Footed;28 (2);2457;15;10.02;106;53;14%;0.5;0.4;1.1
2000109382;Jessica Naz;Liverpool;AM (R);26;€190K - €300K;Right-Footed;15;1226;1;1.77;17;6;6%;0.1;0.1;3.6
2000108562;Elise Hughes;Birmingham City;ST (C);26;€35K;Right-Footed;0 (7);118;0;0.63;7;2;0%;0.0;0.5;0.0
2000315203;Camelia Ceasar;Casciavit;GK;29;€20K - €95K;Right-Footed;30;2690;0;0;0;0;0%;0.0;0.0;0.0
2000224765;Smilla Vallotto;VfL Wolfsburg;AM (C);23;€325K - €375K;Right-Footed;30 (3);2468;8;7.96;50;21;16%;0.3;0.3;1.1
2000170820;Ana Tejada;Utah Royals;DM;25;€375K - €550K;Right-Footed;11;952;0;0.08;4;3;0%;0.0;0.0;0.2
2000206264;Sille Struck;Bristol City;D (L);28;€2.5K - €20K;Right-Footed;23;1953;1;1.63;14;3;7%;0.0;0.1;0.0
2000388048;Naomi Luyet;TSG Hoffenheim;AM (R);21;€850K;Left-Footed;24;1985;7;8.86;49;26;14%;0.3;0.4;3.3
2000314923;Adriana Achcińska;1. FC Köln;DM;25;€150K - €190K;Right-Footed;23 (1);1752;2;3.51;24;10;8%;0.1;0.2;0.0
2000345288;Fran Meersman;Leicester;D (L);24;€2.5K - €22K;Left-Footed;0 (5);36;0;0;0;0;0%;0.0;0.0;0.0
2000109387;Rachel Williams;Leicester;ST (C);39;€0;Right-Footed;2 (19);367;1;1.35;13;6;8%;0.2;0.3;0.5
2000338417;Paige Metayer;NC Courage;DM;26;€550K - €650K;Right-Footed;14;1112;0;0.87;6;1;0%;0.0;0.1;0.1
2000353445;Kelly Gago;Everton;ST (C);28;€350K - €425K;Left-Footed Only;15 (8);1288;5;4.49;42;13;12%;0.3;0.3;2.8
2000125664;Carrie Jones;IFK Norrköping;M (C);23;€20K - €160K;Right-Footed Only;9;733;0;1.05;7;1;0%;0.0;0.1;0.7
2000292403;Natalia Padilla;West Ham;AM (R);24;€450K - €500K;Right-Footed;28;2403;5;6.1;60;20;8%;0.2;0.2;3.6
2000390463;Selma Kapetanović;ASSE;AM (C);30;€16K - €75K;Left-Footed;3 (16);496;1;1.06;8;5;13%;0.2;0.2;3.3
2000209377;Camilla Küver;VfL Wolfsburg;D (C);23;€800K - €950K;Right-Footed;40;3321;1;3.15;21;4;5%;0.0;0.1;0.0
2000170816;Elene Lete;London City;GK;25;€350K - €500K;Right-Footed Only;30;2760;0;0;0;0;0%;0.0;0.0;0.0
2000319531;Davina Philtjens;Sassuolo;WB (L);38;€0;Left-Footed Only;2 (14);348;0;0;0;0;0%;0.0;0.0;0.3
2000371614;Isidora Vučković;Bay FC;AM (R);28;€300K - €425K;Right-Footed Only;0 (11);257;0;0.85;7;1;0%;0.0;0.3;3.5
